ID,Gene Symbol
16966645,
17100991,
16678994,
17078696,
17075221,LZTS1
17109124,FAM9C
16803315,
16852322,MAPK4
17076491,
16767142,TMBIM4
17052690,EPHB6
16700686,LOC101927851
17073721,MROH1
17077020,
17065408,
17014029,
16766627,B4GALNT1
17064160,ZNF425
17120690,
17024723,
17072024,
16858654,ZNF791
16774396,FAM216B
17015056,
16918730,MIR1289-1
17010912,SPACA1
16689223,LOC105378830
17123754,
17011005,
16912776,BPIFA1
17115394,HCFC1
16955048,RFT1
17025189,MIR3918
16684694,FAM229A
17015220,
16924469,
16832192,
16768898,LOC105369926
16679446,LOC105373257
17078383,
17107485,
17019817,
16707323,LOC105378429
17012281,TPD52L1
17022362,SESN1
16886961,SLC4A10
16669087,SLC22A15
16870907,LOC101929164
17089525,LCN2
16686887,AGBL4
16702825,
16846675,LRRC59
16880911,LOC102724373
16721180,OR51D1
17102751,
16869542,PALM3
16980425,TTC29
17088652,GSN
16834745,
16827086,LOC101927676
16872592,
16967327,TMPRSS11E
16698779,
16984488,LOC105374749
17020738,KCNQ5-AS1
17120944,
16776339,TNFSF13B
16775804,LINC00363
16724290,DGKZ
17114705,MIR320D2
16681891,
16889923,
17085449,
16915609,MTG2
17091495,PRR31
16743285,SMCO4
17012877,
16914395,MMP9
16762445,
16727074,OVOL1
17023046,
16735219,OR6A2
16969118,
17105683,RAB40AL
16727394,LOC100505504
16780926,LOC101927712
16793339,
17123502,
16683490,
17068014,DDHD2
16858312,C19orf38
16755073,LOC105369906
17012781,
16783031,
16678882,
16981345,SH3RF1
16691414,IGSF3
16943433,PDCL3P4
16900547,KANSL3
16941359,LOC101929054
16950196,CHL1-AS1
16798893,
17117734,
16915206,
16957095,CD47
17073000,
16988957,LOC101927693
16674375,AXDND1
16798733,
16739763,ATL3
16860266,ZNF492
16784215,GPR137C
16965527,PI4K2B
16759723,
16962022,LAMP3
16789530,LINC00638
16754779,LOC101928449
16714373,LOC102724719
16851630,LOC729950
16865617,
17102829,MAOA
16845971,MAPT-AS1
16926778,TPTEP1
16779781,LOC100288208
16943165,OR5H2
17094310,
16737669,PHF21A
17049346,
16751269,SLC4A8
17079165,RBM12B
16990166,HARS2; ZMAT2
17116772,
16989113,CCNI2
16681966,LOC105376762
16978381,
16675901,
16717522,BLOC1S2
16815425,ZNF75A
17025107,
17112020,CITED1
16921280,SRMS
16921475,
16782062,TRAJ31
17114575,GPR101
17000847,LOC101926905
16890207,MAP2
16978777,
17094753,
17090942,LOC100506532
16804101,
16906620,TMEFF2
17122852,
16667781,
16757059,CUX2
16829618,HIC1
16880756,
17084352,
17000746,SRA1
16928713,
16669997,NBPF12
16791810,ARHGAP5-AS1
16994126,LOC105374630
16997457,AP3B1
16929493,LOC105373013
17072617,
16736638,E2F8
16865699,SSC5D
17104406,
16830016,KIF1C
16854529,
17125084,
16809876,LOC101928694
17120638,
16970016,
17000159,TIFAB
16778000,LINC00423
16954478,NPRL2
16917742,LOC105372556
16660742,LOC105376863
16723797,
16851695,
16747112,KCNA6; GALNT8
17102210,PDK3
16886066,THSD7B
16729472,THRSP
17078096,
16840945,SLC25A35
17117465,LOC105376449; LOC100289455
17000186,
16806968,GOLGA8B; GOLGA8A
16864905,ERVV-1
16717943,ACTR1A
17058314,MIR3914-1
16745631,OR10S1
16960494,ERICH6
17095991,BARX1
16890651,RPL37A
16794472,
17029428,
17032214,
17036921,
17039664,
17042169,
16690001,
16707169,
16984168,GDNF-AS1
16661027,
17031469,
16906029,
16899533,LRRTM1
17055900,
16916656,LZTS3
16821658,FLJ30679
17122684,
16686985,LINC01562
16688792,
16905498,NFE2L2
17120482,
17106574,SLC25A5
16982246,
17078364,
16800536,DUOX1
16963375,WDR53
16697488,LOC105371673
16667496,
17118672,
16808345,ELL3
16698816,PLXNA2
16804474,MIR1179
16681625,EXOSC10
16829494,DBIL5P
17117997,
16933294,LOC105372963
17118448,
16858235,ILF3
17104847,NHSL2
17067528,FAM183CP
16798528,
17088589,CNTRL
17125088,
16999472,LINC01184
16677859,CCDC185
16877834,
16944931,FAM86JP
16857136,EBI3
16943548,ALCAM
17067879,LOC105379379
16881427,
16673654,MROH9
17125992,
17059109,GNAT3
16858210,SLC44A2
16925854,LINC00323
17021081,
16815914,SNN
17018186,RGL2
17029997,
17032681,
17037482,
16922174,
16938667,CNOT10
16775631,RBM26-AS1
16893414,ANO7
17044829,INMT; FAM188B; INMT-FAM188B
16918190,
16797595,IGHV2-70
17003124,HK3
16843125,LOC101927093
16807399,C15orf52
16967465,FDCSP
17122346,
17123866,
16779637,
16815955,SHISA9
17072653,PCAT1
16997143,LOC105379031
16936075,LOC554174
16829874,TM4SF5
17013664,PPP1R14C
17123656,
16897212,LOC102724965
16789445,
16990628,
17077651,LOC105375871
17086816,
17120262,
16788442,LOC105370664
17119864,
16889966,ADAM23
17117414,LOC100128751
16950539,
16795000,
17083975,MTAP
16791371,RIPK3
16906281,
16709853,
16690341,
16875366,LILRA6; LILRB3
16762370,CASC1
16928606,
17000294,HNRNPA0
16721759,TMEM9B-AS1
16904793,ABCB11
16970778,
16704470,
16729896,TRIM49D2; TRIM49D1
16743200,TRIM49D2; TRIM49D1
16950052,
16982659,
16729540,
16944285,LOC105374054
16994887,LOC105374708
17082865,ZNF34
16702479,SEC61A2
16859080,CCDC105
17119364,
16870802,ZNF708
17092252,RANBP6
16822125,TCF25
16972839,LOC105377584
16831486,CCDC144A
16704965,ASAH2B
16827245,B3GNT9
17054691,LOC105375132
16909042,FAM124B
17049702,ZNHIT1
16710138,DMBT1
16734568,
17120140,
16713380,SLC9B1P3
16841463,ZNF18
16688219,LOC101927139
17000356,
16777022,UPF3A
16969267,BANK1
16917155,SNAP25-AS1
16834840,ADAM11
16937612,LINC00852
16820989,LOC101927978
16984945,MAP3K1
16859099,
16678288,
17067840,KCNU1
17011755,WISP3
16871283,LOC400685
16949692,ATP13A4-AS1
16714399,LINC01468
16917449,BFSP1
17046948,WBSCR22
17000742,
17120012,
16987531,ERAP2
17074512,LOC105379229; LOC105379230
17086250,LINC01507
16902357,NIFK
16797193,
17000066,CDKN2AIPNL
17094237,
16817736,TMEM219
16856757,OAZ1; SPPL2B
17024422,
16696612,
17118734,
17068865,
17123270,
16923742,
17122488,
17099885,DKFZP434A062
16682930,EIF4G3
16982579,EXOC3
16751020,SMARCD1
16781479,LOC105370394
16988473,ZNF474
17093620,PIGO
16848902,UNC13D
16893149,LOC101928111
16871091,LOC101927277
17091673,RNF224; SLC34A3
17114386,FAM127B
17125638,
16701902,
16970452,LINC01091
17121050,
17073519,SMPD5
17071218,MATN2
16805797,OR4F15
16944929,LOC105374312
17045167,
16738398,OR9G4
16863684,SEPW1
16871094,
16870667,GMIP
16944924,
16936057,LOC105373072
16982800,LOC105374620
16676314,MDM4
16893800,
16983279,
17072003,MIR2053
17072760,
16913456,CTNNBL1
16866920,MIR1227
16933158,ADORA2A-AS1
16673180,
16977241,NAA11
16887981,HAGLROS
16930381,FAM83F
16835332,
16818461,HERC2P5
16875412,
16742375,LOC101928813
17056065,
16961704,TBL1XR1
16785153,
16919524,KCNS1
16978791,
17110698,
16842561,
16921702,
17089844,LOC100506100
16868063,FBN3
17109893,CXorf21
16791489,LOC105370418
16665099,
17045753,LOC105375261
16774808,PHF11
16859874,UPF1
16679018,
17100663,
16921783,
16946903,EIF2A
16874097,HSD17B14
17113337,
16736374,LOC102723330
16861380,CAPNS1
16673343,
16777675,CDX2
16927887,RAB36
16822014,CPNE7
17118846,
16893986,
16923951,PCNT
17103597,PPP1R3F
16930965,LOC105373051
16993693,CCDC127
16685012,DLGAP3
17056275,
16864414,ZNF473
17094163,
16666143,FPGT-TNNI3K; FPGT; TNNI3K
16915748,MRGBP
17114192,FRMD7
17053998,
16729708,
16870811,
16923653,KRTAP10-7
16765793,DNAJC14
16870962,LINC01224
17073034,
17076857,
16993854,
17117975,
17039661,
16996810,LOC101928794
16700678,
16759619,
16785526,LINC00238
17123716,
17071141,LOC105375653
16888510,
16916483,
16929410,LOC339666
16784281,LOC101927620
16926066,LOC101928233
16847698,CSHL1
16791280,DHRS1
17005677,BTN2A3P
16903314,LOC105373654
17105124,
16783494,SLC25A21-AS1
16672006,PMF1; PMF1-BGLAP; BGLAP
16912016,LOC105372560
16723944,ALKBH3
16972371,GALNTL6
17050335,LOC105375448
16801640,LOC105370840
17060211,KPNA7
16860902,FXYD1
16879476,
17122616,
16899298,PCGF1
16956223,LINC00877
16742738,TENM4
16813866,LOC105371026
16843113,
17080082,ANGPT1
16681986,LOC101927417
16702872,TMEM236
16760079,THCAT155
16888910,
17011182,LOC101927365
16861427,ZNF382
16935533,
16942560,ARL6IP5
16974524,FGFBP1
16851461,C18orf8
17026353,
16825150,LINC01567
17048234,LOC105375392; LOC105375394
16694234,LOC105371452
16942692,LOC105377165
16899876,REEP1
17098275,LOC613206
17090427,AIF1L
16963648,
16940208,LRRC2-AS1
16992488,BNIP1
16689465,LOC105378853; LOC149351
17122036,
16952553,
17063776,TRBV6-8
16977500,
16860456,
16872176,
16981168,GK3P
17116181,TTTY23; TTTY23B
17116776,TTTY23; TTTY23B
17120318,
17084545,
17076133,
17070812,
17113335,SNORD96B
17053401,GIMAP1-GIMAP5; GIMAP5; GIMAP1
16868053,ELAVL1
17048944,ZNF789; ZKSCAN5
16673598,
17055532,LOC101927609
16932923,ZNF280A
16924753,
16857213,HDGFRP2
17047650,
17113396,
17069451,LINC01289
16761370,KLRC1
16882774,IGKV3D-15
16744681,ZPR1
17125242,
17074097,LOC101927752
16686922,AGBL4-IT1
16709072,ADD3
16766279,SNORD59B
16698964,
17076570,
16983157,SNORD123
17123142,
16707872,CCNJ
17071815,
16673227,
16915961,
16787068,TSHR
16893169,GPC1
16679622,LOC101928089
17117909,
16671723,HCN3
16853410,
17107625,MAGEA9B; MAGEA9
17114881,MAGEA9B; MAGEA9
16696920,MIR3121
16825861,
17076965,
16919648,WFDC3
16838412,
16802064,ANKDD1A
16944281,LINC00901
16785437,CHURC1-FNTB; CHURC1; FNTB
16920018,LOC105372642
16657445,OR4F5
16728442,NADSYN1
16998037,
16757474,PLBD2
16907587,DYTN
16904999,LOC101926913
17118290,
16878890,TTC27
16924855,KRTAP6-1
16768287,LOC728084
17004612,DSP
17120486,
16943758,
16725324,MS4A18
17067332,ESCO2
16964985,FAM90A26
17086263,
16661048,LOC105376910
16796406,
16989802,
16866548,TMEM259
16839388,INPP5K
16776152,NALCN-AS1
16796650,MIR151B
16664581,C1orf185
16660882,MIR4425
16761628,LOH12CR2
16917877,LOC105372571
16949264,LOC344887
16991741,PTTG1
16662394,
17067361,
16924149,LOC105379278
16930495,XPNPEP3
17071183,
17046347,
17073048,LOC105375782
17124316,
16679830,MIR3124
16961685,
16700624,LOC102724100
16855953,LOC105372190
16920434,
16965048,
17088120,
16918473,RALY-AS1
16946655,
16833259,ZNF830
17081211,
17110389,ZNF674
16944259,
16782036,TRAJ44
17055891,
16782187,MMP14
16944959,LOC105374084; LOC105374085
16713419,ZNF37BP
16704483,LOC105379862
16680752,TTC34
16896343,LOC100288911
17092809,IFNB1
16852096,
16951446,LOC105376981
17066224,SH2D4A
17074890,LOC105379292
16963053,MIR3137
17119374,
16933289,
17018274,BAK1
16955690,FEZF2
16984414,
16865688,ZNF628
17030467,
16757776,CCDC60
17126278,
16677904,FBXO28
16723457,LOC105376619
17086312,
16686745,CYP4A11
16735238,LOC100506258
17076314,ADRB3
16874643,SNORD88A
17006815,SAPCD1; MSH5-SAPCD1; MSH5
16985240,
16926043,TFF1
16999241,
16978076,
16721218,OR51A7
16830284,BCL6B
17111146,
16836123,
16870821,ZNF100
16967284,
17052530,MGAM2
16895278,ADCY3
17042403,
16818805,
16905052,LOC105373737
16865714,ZNF524
17067941,ADGRA2
16779466,
17013795,CCDC170
16903771,CACNB4
16779686,KLHL1
17018286,LINC00336
16896016,
16712309,
16774039,LINC00445
17123498,
17057525,TNS3
16998085,LOC105379082
17117665,ARPIN
17076346,PLPP5
16691748,LOC105378946
16759081,LOC101927694
16740469,MAP3K11
17064902,
16797333,
16854690,ZNF396
16665475,ATG4C
16932008,BID
16815355,IL32
16708719,TRIM8
16733883,ANO9
16862596,RPS19
16982374,
16877004,LOC105373423
17103063,INE1
17062475,
16894205,
17090357,EXOSC2
16719882,FUOM
16834559,RND2
16817603,SLX1A; SULT1A4; SLX1B; SLX1B-SULT1A4; SLX1A-SULT1A3; SULT1A3
16696867,
16657647,LINC01342
16713113,EPC1
17052252,TBXAS1
16701927,
16700673,IRF2BP2
16994269,LOC101929307
16699081,LOC105372906
17000674,LOC101929696
16835612,
16971964,
16873987,RPL18
16956652,LOC105373996
16837764,MIR3678
17122140,
16866981,DIRAS1
16698697,FCMR
16782876,KHNYN
16966789,LOC100506444
16747940,LOC105369223
17117651,
16818125,STX4
16888047,AGPS
16776632,
16834687,FAM215A
16836526,
16724789,OR8J1
16813459,FAM174B
16776117,PCCA
17071542,ODF1
16867005,ZNF77
17050733,CFTR
16769644,
16915839,
17107509,CXorf51A; CXorf51B
16696352,
16751548,
17070068,
16666775,CLCA1
17103993,TSR2
16795791,LOC105370623
17002972,THOC3
16721223,OR52J3
17088494,ASTN2-AS1
16864934,ZNF525
17052038,
16662322,GJB3
16998675,LOC102467213
16877559,
16723823,
17014015,MIR1202
16832315,MTRNR2L1
16717224,MORN4
17053102,ZNF783
16708229,DNMBP-AS1
16919231,LOC339568
16768646,NR2C1
16865867,
16837296,LOC440461
16923543,
17120926,
16688835,LOC101927434
16757902,DYNLL1
17072104,SAMD12-AS1
16898911,CYP26B1
17121200,
17016568,ZSCAN12
17123816,
17118446,
16860488,LOC105376899
17005685,BTN3A3
16808712,
16856928,CELF5
16781414,BMS1P18; BMS1P17
16681271,LOC101928836
17003953,SCGB3A1
16926184,LINC00322
16779369,NEK3
16865040,MIR519B
16737314,LOC105376626
17002922,LINC01484
16982635,TRIP13
16914103,YWHAB
16909549,MIR1471
16964936,GPR78
16895205,
16788258,HHIPL1
17098278,PSMB7
16795567,KCNK10
16688990,
17055551,LOC101927630
16913806,PLCG1; RPL23AP81
17121954,
17094002,LOC105376036
16843174,
16886044,DARS-AS1
16976249,LOC105377245
16823756,USP7
17000744,
17064934,
17123172,
17118086,
16812324,
16948909,EIF4G1
16833903,ZPBP2
17121440,
16661438,
17070177,ZFHX4
16871259,SCGB1B2P; SCGB2B2
16816766,VWA3A
16998306,
17114097,GPR119
16849746,CEP131
17052425,MGAM
16737636,
17120852,
16917804,LOC105372564
16844155,MED1
16831523,
17101782,MAGEB17
16783925,
17121882,
16783462,
16853823,
16662537,MAP7D1
16973352,
17066013,LOC105379298
16882493,ANAPC1P1
16954743,WDR82
16826481,C16orf97
16753465,XPOT
16763931,LALBA
16834151,KRTAP9-8
16862666,LOC100132272
17030098,
16812757,
17108770,LINC00102
17116758,LINC00102
16904995,LINC01124
16733719,GLB1L2
16982269,FAT1
16926292,CH507-9B2.8; LOC105377139
16794974,
16834634,DHX8
16853863,LOC105371986
17121800,
16827351,TPPP3
17101081,CSF2RA
16947058,
16863401,LOC105372423
17014869,LINC00574
16685669,PABPC4
16737282,ELF5
17124698,
16934351,LOC105373011
16968098,CXCL13
16792754,MAP4K5
16978723,LOC101929577
16907780,
17123944,
16685643,
16859454,BABAM1
16924824,KRTAP19-1
16891511,
16711362,
16715164,NODAL
16767892,LOC105369861
16920774,
16854437,CDH2
16882362,LOC284950
17075712,CHRNA2
16671886,LOC105371729
16660648,MIR3115
16707927,RPL13AP5; RPL13A
16834508,AOC2
16665224,DAB1-AS1
16912368,MIR3193
16955442,ARF4
16982317,LOC339975
16657436,DDX11L1
16994306,
16877437,
16705216,LOC105378325
17117470,
16763138,KIF21A
16860691,KIAA0355
17072396,LOC105375738
16711174,LOC105376348
16839033,TEX19
16950905,LOC105376955
16722372,LOC105376570
17124168,
16773128,
17126092,
17126130,
16972847,
16701597,OR14A16
16687273,ECHDC2
16914197,RBPJL
16759751,SLC6A12
17085414,LOC105379811
16979432,NDNF
16763456,
16761311,
17106198,MIR652
16872705,POU2F2
17092915,LOC101929563
16780232,DCT
16962911,LRRC15
16693024,LOC100507670
16691776,LOC102723908; LOC105379852; LOC105379553
16953775,
16952585,LOC101928323
16951148,
16898518,PPP3R1
16825689,LOC613038; LOC105369257
16978036,HPGDS
16906607,STAT4
17025012,
17094389,CNTNAP3B
17120900,
16711020,
17075280,NUDT18
16950440,OXTR
16980938,
17057284,NUDCD3
16744564,
16760868,SLC2A3
16762996,H3F3C
17105239,
16800108,HAUS2
17116336,
17117053,
16945451,TRH
17122304,
16781961,TRAV26-2
16681768,
17115891,ASMT; AKAP17A
17117629,
16950845,MKRN2OS
17017510,SLC44A4
17029363,
17032149,
16850090,DUS1L
16689070,DDAH1
17002373,CCNJL
17122830,
17084212,TOPORS-AS1; GVQW1
16830653,EFNB3
16827850,VAC14
16975345,PDS5A
17125218,
17105543,TCEAL2
16960740,C3orf33
17009908,MTRNR2L9
16828852,FAM92B
16773596,MTUS2
16949814,
16763006,
16867471,TINCR
16806233,GABRG3-AS1
16915311,
17070031,STAU2-AS1
17116159,TTTY2; TTTY2B
17075549,
16996112,LOC105378966
16689704,
17091281,EGFL7
17123320,
16675658,
16782040,TRAV20; TRAJ42; TRAC
17007930,BRPF3
16764894,KRT6B
16757391,DTX1
16743111,CTSC
17124038,
16679443,
16685489,MTF1
16761830,ERP27
17081369,
17052914,OR2A14
16778153,
16869639,PTGER1
16980994,
17120952,
16709610,PNLIPRP3
16781136,TUBGCP3
16988931,CDC42SE2
17067926,PROSC
16834970,LOC105371805
17114577,
16853611,
16679593,
16872871,PSG1
16876655,RPS7
16933097,DDT; DDTL
17120564,
17060090,OCM2
17117549,NTM-AS1
17109020,GPR143
17069892,LACTB2-AS1
16960554,GPR171
16716403,SLC16A12
16902991,CCNT2-AS1; TMEM163
16899150,DCTN1
16889762,CYP20A1
17025498,MEAT6
16902654,
16892741,LOC105373935
17006056,LOC105375009
17026077,
17027271,
17030117,
17032807,
17034992,
17037599,
16920241,
16957906,HGD
17004167,IRF4
17117600,
16846254,HOXB5
16877093,
16960054,PCOLCE2
16871527,
17010286,KHDC3L
16818537,LOC102724928; LOC102724485
17090917,RXRA
16936022,
17087173,LOC158435
17121338,
17095627,LOC105376139
16927684,MIR130B
16875461,LILRA4; LILRA5
16784566,OTX2-AS1
16946464,ATP1B3
17119670,
16979675,MFSD8
17009888,
16950569,TADA3
17091087,
17069168,
17093595,FANCG
16907154,
16673522,LOC101928596
16692426,LOC105371225
16879265,GEMIN6
16867231,
16864708,LOC100129083
16842484,C17orf51
16826639,CES1; CES1P1
16711484,IL15RA
16736738,CCDC179
16988301,DMXL1
16881293,ZNF638
16910851,
16663133,KCNQ4
17053709,
17055715,RAPGEF5
16981889,CLDN22
17122114,
17000532,SIL1
16761523,TAS2R43
16866830,CSNK1G2-AS1
16808714,
16925316,LOC105372791
16877406,
16902437,CYP27C1
17119080,
16830195,ALOX15P1
16980488,LOC105377483
17048039,
16855324,LOC101928167
16801691,LOC101928907
17002521,HMMR-AS1
16952527,
16772988,
17087113,LOC100507346
17058015,LOC101928401
16673126,RGS4
17099723,
17120064,
17089233,GARNL3
17114316,MIR106A
16732663,
16941274,IQCF5-AS1
17120428,
16925869,
16824602,UMOD
16940332,KIF9-AS1
16954768,MIR135A1
17027749,
17030575,
17035373,
16775763,MIR622
16738657,GLYATL2
16725095,
16991839,CCNG1
16722779,MIR4486
16849623,MIR4739
16717986,NT5C2
17096555,
16755956,
16901799,LOC101927260; LOC100128130
16963511,LOC105374308
16736703,
16981948,LOC105377582
16950981,LOC100293612
17125334,
16735178,DCHS1
17094447,LOC100132004; LOC100132154
17094590,LOC100132154
16834630,
16800019,PLA2G4E-AS1
17124912,
17117977,TBC1D22A-AS1
16787181,
16918151,FAM182B
16838022,ZACN
16759998,CACNA1C-AS4
16770716,LOC105370002
16716751,CYP2C8
16693005,TMOD4; VPS72
17019778,ADGRF1
16738857,
16813601,SPATA8-AS1
16841477,LOC101928418
16915535,LOC100506470
17022248,BEND3
16799588,
16738265,OR4C4P; OR4C45
17122780,
16782070,TRAJ27
17073276,C8orf31
16971910,RXFP1
16798446,LOC105370738
16766734,AVIL
16772422,
16731438,
16939768,KRBOX1
16988984,PDLIM4
17123646,
17060394,ZNF3
16814303,NHLRC4; PIGQ
16833725,LINC00672
16811500,NPTN
16920645,
16858565,ZNF700; ZNF763
16898432,
16755019,
16783230,AKAP6
17045249,
16976110,PDCL2
17074273,MCPH1-AS1
17078290,LOC105375899
16881653,BOLA3-AS1
16863041,BCL3; MIR8085
17115825,PLCXD1
16940444,CAMP
16764220,RHEBL1
16774230,
16763326,
16965915,C4orf19
17122676,
16788786,MIR541
17122244,
16764334,LOC101927267
16883088,CNNM3
17050443,LOC105375460
16669105,MAB21L3
16718685,
16817601,LOC606724
16875254,TARM1
16957947,LOC105374069
16658428,ZBTB48
16860168,ZNF431
16764845,KRT85
16797219,
17123614,
16775761,
16799760,CHP1
17002167,
16730029,LOC105369432
16915064,FAM209A
16945051,PLXNA1
16740770,B4GAT1
16994077,
16997985,
17100326,MAN1B1-AS1
17019015,
17117325,TTTY3; TTTY3B
17124796,
16961607,
16938495,ZCWPW2
16949619,OSTN
17113965,DCAF12L1
17055079,LOC105375136
16879244,LOC100996902
16819450,RSPRY1
17081444,
16984538,
16997802,HAPLN1
16739132,FADS1
16898359,LOC101927402
16793970,
16941252,IQCF3
17011749,LOC102724646
17106803,
16854777,LOC105372075
16674287,MIR4424
17060281,FAM200A
17025406,
16887902,
16712627,ABI1
16917939,CST3
17110576,SSX4B; SSX4
17043294,FSCN1
16969401,LOC643675
17026959,
17042255,
16903863,RPRM
16795548,
17120584,
16991942,
17057023,
16717756,LOC105378458
16728054,LOC105369362
16814183,ARHGDIG
17005770,LOC105374990; LOC105374993; LOC105375102
16761917,
17003477,
16678155,
16838581,RNF213
16993302,ZFP2
16893538,
17087696,CYLC2
17125396,
17085154,SPATA31A3
16890723,RUFY4
16969070,PDHA2
16733216,FAM118B
16976653,
16907222,LOC105373836
16911026,HSPA12B
17051374,LOC407835
17033279,
16918196,
17020604,
17047843,LOC101927356
17113463,LRCH2
17078943,CALB1
16862029,SUPT5H
17049573,SRRT
16866661,C19orf25
17054631,CARD11
16696425,TNFSF4
16825537,
17056285,LOC646762
16726078,
17101457,AMELX
16679795,OR2M4
17090161,GPR107
16679961,LOC105379689
16939082,DLEC1
16724215,MAPK8IP1
16726572,PPP2R5B
16852463,RAB27B
17095712,ROR2
16918215,DEFB119
16914781,RNF114
16760755,LOC105369639
16860865,HPN
16688864,TTLL7
16768526,
17121054,
16799961,JMJD7; PLA2G4B; JMJD7-PLA2G4B
16861639,
16789897,
16817811,PPP4C
16894091,LINC01246
16850154,CCDC57
16886883,TANK
17005560,HIST1H4C
16712753,
16796984,LINC00677
17086610,NXNL2
17088799,OR1N2
16823299,ZNF200
16759106,GLT1D1
16858860,C19orf53
17118930,
16920232,LOC101927512
16968972,SMARCAD1
16886919,PSMD14
16859554,PGLS
17117567,SCN8A
16799590,RPUSD2
17123994,
17046673,LOC100996437
17037702,
16660403,NBPF3
17126266,
17097941,TRAF1
17114134,LINC01201
16965493,LOC105374524
17009760,FAM83B
16805942,GOLGA8DP
16878654,LOC105374388
16763373,PUS7L
16894905,
17071556,AZIN1-AS1
16681468,PIK3CD-AS1
16831442,TRPV2
16992096,SPDL1
16684649,TMEM234
16724815,LOC105369311
16812023,LOC645752
16746171,
16703667,SVILP1
16955163,LOC105377095
17019070,FOXP4-AS1
17125476,
16793803,
17065106,
16685596,RRAGC
17124490,
16849047,EVPL
16966004,LOC105374411
16792501,RPL36AL
17096669,GRIN3A
17120830,
16876929,IAH1
16697422,LOC105371664
16767115,RPSAP52
17074523,LINC00599
16737623,
16777634,MTIF3
17124722,
17006027,
16772397,LOC100128276
16704607,FAM25C; FAM25G; FAM25BP
16781941,TRAV26-1
17001897,
17069873,SDCBPP2
16848055,
17088401,ATP6V1G1
16850896,TWSG1
16805230,CHD2
17117754,
17006614,HCG26
